air_temp,dni,ghi,gti,period_end,period
11,0,109,106,2017-10-28T12:00:00Z,PT60M
11,0,79,76,2017-10-28T13:00:00Z,PT60M
11,0,48,47,2017-10-28T14:00:00Z,PT60M
11,0,2,2,2017-10-28T15:00:00Z,PT60M
12,0,0,0,2017-10-28T16:00:00Z,PT60M
12,0,0,0,2017-10-28T17:00:00Z,PT60M
11,0,0,0,2017-10-28T18:00:00Z,PT60M
11,0,0,0,2017-10-28T19:00:00Z,PT60M
10,0,0,0,2017-10-28T20:00:00Z,PT60M
9,0,0,0,2017-10-28T21:00:00Z,PT60M
8,0,0,0,2017-10-28T22:00:00Z,PT60M
8,0,0,0,2017-10-28T23:00:00Z,PT60M
7,0,0,0,2017-10-29T00:00:00Z,PT60M
7,0,0,0,2017-10-29T01:00:00Z,PT60M
7,0,0,0,2017-10-29T02:00:00Z,PT60M
6,0,0,0,2017-10-29T03:00:00Z,PT60M
5,0,0,0,2017-10-29T04:00:00Z,PT60M
5,84,19,35,2017-10-29T05:00:00Z,PT60M
5,441,135,239,2017-10-29T06:00:00Z,PT60M
6,669,275,460,2017-10-29T07:00:00Z,PT60M
7,726,380,609,2017-10-29T08:00:00Z,PT60M
9,103,289,319,2017-10-29T09:00:00Z,PT60M
10,73,288,310,2017-10-29T10:00:00Z,PT60M
10,176,312,375,2017-10-29T11:00:00Z,PT60M
10,0,162,156,2017-10-29T12:00:00Z,PT60M
11,9,134,132,2017-10-29T13:00:00Z,PT60M
10,259,89,144,2017-10-29T14:00:00Z,PT60M
10,34,7,12,2017-10-29T15:00:00Z,PT60M
10,0,0,0,2017-10-29T16:00:00Z,PT60M
10,0,0,0,2017-10-29T17:00:00Z,PT60M
10,0,0,0,2017-10-29T18:00:00Z,PT60M
10,0,0,0,2017-10-29T19:00:00Z,PT60M
10,0,0,0,2017-10-29T20:00:00Z,PT60M
9,0,0,0,2017-10-29T21:00:00Z,PT60M
9,0,0,0,2017-10-29T22:00:00Z,PT60M
9,0,0,0,2017-10-29T23:00:00Z,PT60M
9,0,0,0,2017-10-30T00:00:00Z,PT60M
9,0,0,0,2017-10-30T01:00:00Z,PT60M
8,0,0,0,2017-10-30T02:00:00Z,PT60M
8,0,0,0,2017-10-30T03:00:00Z,PT60M
9,0,0,0,2017-10-30T04:00:00Z,PT60M
8,0,7,7,2017-10-30T05:00:00Z,PT60M
8,0,66,64,2017-10-30T06:00:00Z,PT60M
8,15,156,156,2017-10-30T07:00:00Z,PT60M
7,79,250,271,2017-10-30T08:00:00Z,PT60M
7,0,194,187,2017-10-30T09:00:00Z,PT60M
8,0,139,134,2017-10-30T10:00:00Z,PT60M
8,0,102,99,2017-10-30T11:00:00Z,PT60M
8,0,107,103,2017-10-30T12:00:00Z,PT60M
7,0,94,91,2017-10-30T13:00:00Z,PT60M
7,0,62,60,2017-10-30T14:00:00Z,PT60M
7,0,4,3,2017-10-30T15:00:00Z,PT60M
7,0,0,0,2017-10-30T16:00:00Z,PT60M
6,0,0,0,2017-10-30T17:00:00Z,PT60M
6,0,0,0,2017-10-30T18:00:00Z,PT60M
5,0,0,0,2017-10-30T19:00:00Z,PT60M
5,0,0,0,2017-10-30T20:00:00Z,PT60M
5,0,0,0,2017-10-30T21:00:00Z,PT60M
5,0,0,0,2017-10-30T22:00:00Z,PT60M
5,0,0,0,2017-10-30T23:00:00Z,PT60M
5,0,0,0,2017-10-31T00:00:00Z,PT60M
5,0,0,0,2017-10-31T01:00:00Z,PT60M
5,0,0,0,2017-10-31T02:00:00Z,PT60M
5,0,0,0,2017-10-31T03:00:00Z,PT60M
5,0,0,0,2017-10-31T04:00:00Z,PT60M
5,0,8,7,2017-10-31T05:00:00Z,PT60M
5,0,53,51,2017-10-31T06:00:00Z,PT60M
5,0,147,142,2017-10-31T07:00:00Z,PT60M
5,0,112,108,2017-10-31T08:00:00Z,PT60M
6,0,65,63,2017-10-31T09:00:00Z,PT60M
6,0,108,104,2017-10-31T10:00:00Z,PT60M
6,0,156,150,2017-10-31T11:00:00Z,PT60M
6,0,128,123,2017-10-31T12:00:00Z,PT60M
6,0,126,121,2017-10-31T13:00:00Z,PT60M
5,64,69,82,2017-10-31T14:00:00Z,PT60M
5,13,5,7,2017-10-31T15:00:00Z,PT60M
5,0,0,0,2017-10-31T16:00:00Z,PT60M
5,0,0,0,2017-10-31T17:00:00Z,PT60M
4,0,0,0,2017-10-31T18:00:00Z,PT60M
4,0,0,0,2017-10-31T19:00:00Z,PT60M
4,0,0,0,2017-10-31T20:00:00Z,PT60M
4,0,0,0,2017-10-31T21:00:00Z,PT60M
3,0,0,0,2017-10-31T22:00:00Z,PT60M
3,0,0,0,2017-10-31T23:00:00Z,PT60M
3,0,0,0,2017-11-01T00:00:00Z,PT60M
3,0,0,0,2017-11-01T01:00:00Z,PT60M
3,0,0,0,2017-11-01T02:00:00Z,PT60M
2,0,0,0,2017-11-01T03:00:00Z,PT60M
2,0,0,0,2017-11-01T04:00:00Z,PT60M
2,36,13,20,2017-11-01T05:00:00Z,PT60M
2,169,101,142,2017-11-01T06:00:00Z,PT60M
3,4,133,130,2017-11-01T07:00:00Z,PT60M
3,0,205,198,2017-11-01T08:00:00Z,PT60M
4,0,214,207,2017-11-01T09:00:00Z,PT60M
4,73,305,328,2017-11-01T10:00:00Z,PT60M
5,217,321,403,2017-11-01T11:00:00Z,PT60M
5,235,269,350,2017-11-01T12:00:00Z,PT60M
5,37,150,156,2017-11-01T13:00:00Z,PT60M
5,207,80,126,2017-11-01T14:00:00Z,PT60M
4,14,4,6,2017-11-01T15:00:00Z,PT60M
4,0,0,0,2017-11-01T16:00:00Z,PT60M
3,0,0,0,2017-11-01T17:00:00Z,PT60M
3,0,0,0,2017-11-01T18:00:00Z,PT60M
3,0,0,0,2017-11-01T19:00:00Z,PT60M
4,0,0,0,2017-11-01T20:00:00Z,PT60M
4,0,0,0,2017-11-01T21:00:00Z,PT60M
4,0,0,0,2017-11-01T22:00:00Z,PT60M
5,0,0,0,2017-11-01T23:00:00Z,PT60M
5,0,0,0,2017-11-02T00:00:00Z,PT60M
5,0,0,0,2017-11-02T01:00:00Z,PT60M
5,0,0,0,2017-11-02T02:00:00Z,PT60M
5,0,0,0,2017-11-02T03:00:00Z,PT60M
5,0,0,0,2017-11-02T04:00:00Z,PT60M
6,0,4,4,2017-11-02T05:00:00Z,PT60M
6,0,39,37,2017-11-02T06:00:00Z,PT60M
6,0,63,61,2017-11-02T07:00:00Z,PT60M
7,0,110,106,2017-11-02T08:00:00Z,PT60M
8,0,135,130,2017-11-02T09:00:00Z,PT60M
8,0,136,131,2017-11-02T10:00:00Z,PT60M
8,0,107,103,2017-11-02T11:00:00Z,PT60M
8,0,109,105,2017-11-02T12:00:00Z,PT60M
8,0,84,81,2017-11-02T13:00:00Z,PT60M
8,0,45,44,2017-11-02T14:00:00Z,PT60M
8,0,1,1,2017-11-02T15:00:00Z,PT60M
8,0,0,0,2017-11-02T16:00:00Z,PT60M
8,0,0,0,2017-11-02T17:00:00Z,PT60M
8,0,0,0,2017-11-02T18:00:00Z,PT60M
8,0,0,0,2017-11-02T19:00:00Z,PT60M
8,0,0,0,2017-11-02T20:00:00Z,PT60M
8,0,0,0,2017-11-02T21:00:00Z,PT60M
8,0,0,0,2017-11-02T22:00:00Z,PT60M
8,0,0,0,2017-11-02T23:00:00Z,PT60M
8,0,0,0,2017-11-03T00:00:00Z,PT60M
8,0,0,0,2017-11-03T01:00:00Z,PT60M
8,0,0,0,2017-11-03T02:00:00Z,PT60M
8,0,0,0,2017-11-03T03:00:00Z,PT60M
8,0,0,0,2017-11-03T04:00:00Z,PT60M
8,0,4,4,2017-11-03T05:00:00Z,PT60M
8,0,46,44,2017-11-03T06:00:00Z,PT60M
9,0,130,125,2017-11-03T07:00:00Z,PT60M
10,2,210,203,2017-11-03T08:00:00Z,PT60M
11,0,203,195,2017-11-03T09:00:00Z,PT60M
12,0,216,208,2017-11-03T10:00:00Z,PT60M
12,0,154,149,2017-11-03T11:00:00Z,PT60M
12,0,121,117,2017-11-03T12:00:00Z,PT60M
12,0,81,78,2017-11-03T13:00:00Z,PT60M
11,0,38,36,2017-11-03T14:00:00Z,PT60M
11,0,1,1,2017-11-03T15:00:00Z,PT60M
10,0,0,0,2017-11-03T16:00:00Z,PT60M
10,0,0,0,2017-11-03T17:00:00Z,PT60M
9,0,0,0,2017-11-03T18:00:00Z,PT60M
9,0,0,0,2017-11-03T19:00:00Z,PT60M
8,0,0,0,2017-11-03T20:00:00Z,PT60M
8,0,0,0,2017-11-03T21:00:00Z,PT60M
8,0,0,0,2017-11-03T22:00:00Z,PT60M
7,0,0,0,2017-11-03T23:00:00Z,PT60M
7,0,0,0,2017-11-04T00:00:00Z,PT60M
7,0,0,0,2017-11-04T01:00:00Z,PT60M
7,0,0,0,2017-11-04T02:00:00Z,PT60M
7,0,0,0,2017-11-04T03:00:00Z,PT60M
6,0,0,0,2017-11-04T04:00:00Z,PT60M
7,19,9,12,2017-11-04T05:00:00Z,PT60M
7,85,84,107,2017-11-04T06:00:00Z,PT60M
8,7,118,116,2017-11-04T07:00:00Z,PT60M
9,0,120,115,2017-11-04T08:00:00Z,PT60M
10,0,129,125,2017-11-04T09:00:00Z,PT60M
10,0,166,160,2017-11-04T10:00:00Z,PT60M
10,0,210,203,2017-11-04T11:00:00Z,PT60M
10,0,113,109,2017-11-04T12:00:00Z,PT60M
10,0,114,110,2017-11-04T13:00:00Z,PT60M
10,135,65,97,2017-11-04T14:00:00Z,PT60M
10,5,2,3,2017-11-04T15:00:00Z,PT60M
10,0,0,0,2017-11-04T16:00:00Z,PT60M
9,0,0,0,2017-11-04T17:00:00Z,PT60M
8,0,0,0,2017-11-04T18:00:00Z,PT60M
8,0,0,0,2017-11-04T19:00:00Z,PT60M
8,0,0,0,2017-11-04T20:00:00Z,PT60M
7,0,0,0,2017-11-04T21:00:00Z,PT60M
7,0,0,0,2017-11-04T22:00:00Z,PT60M
7,0,0,0,2017-11-04T23:00:00Z,PT60M
7,0,0,0,2017-11-05T00:00:00Z,PT60M
7,0,0,0,2017-11-05T01:00:00Z,PT60M
7,0,0,0,2017-11-05T02:00:00Z,PT60M
7,0,0,0,2017-11-05T03:00:00Z,PT60M
7,0,0,0,2017-11-05T04:00:00Z,PT60M
7,18,8,11,2017-11-05T05:00:00Z,PT60M
8,0,56,54,2017-11-05T06:00:00Z,PT60M
8,0,88,85,2017-11-05T07:00:00Z,PT60M
8,0,131,126,2017-11-05T08:00:00Z,PT60M
9,0,166,160,2017-11-05T09:00:00Z,PT60M
9,0,179,172,2017-11-05T10:00:00Z,PT60M
10,0,219,211,2017-11-05T11:00:00Z,PT60M
10,10,193,191,2017-11-05T12:00:00Z,PT60M
10,111,151,182,2017-11-05T13:00:00Z,PT60M
9,296,75,147,2017-11-05T14:00:00Z,PT60M
9,5,2,2,2017-11-05T15:00:00Z,PT60M
8,0,0,0,2017-11-05T16:00:00Z,PT60M
8,0,0,0,2017-11-05T17:00:00Z,PT60M
8,0,0,0,2017-11-05T18:00:00Z,PT60M
8,0,0,0,2017-11-05T19:00:00Z,PT60M
8,0,0,0,2017-11-05T20:00:00Z,PT60M
7,0,0,0,2017-11-05T21:00:00Z,PT60M
7,0,0,0,2017-11-05T22:00:00Z,PT60M
6,0,0,0,2017-11-05T23:00:00Z,PT60M
6,0,0,0,2017-11-06T00:00:00Z,PT60M
6,0,0,0,2017-11-06T01:00:00Z,PT60M
5,0,0,0,2017-11-06T02:00:00Z,PT60M
5,0,0,0,2017-11-06T03:00:00Z,PT60M
4,0,0,0,2017-11-06T04:00:00Z,PT60M
4,13,7,9,2017-11-06T05:00:00Z,PT60M
4,3,57,56,2017-11-06T06:00:00Z,PT60M
4,0,105,101,2017-11-06T07:00:00Z,PT60M
5,0,193,186,2017-11-06T08:00:00Z,PT60M
6,0,157,151,2017-11-06T09:00:00Z,PT60M
7,0,169,163,2017-11-06T10:00:00Z,PT60M
8,0,222,215,2017-11-06T11:00:00Z,PT60M
8,6,197,193,2017-11-06T12:00:00Z,PT60M
8,154,154,201,2017-11-06T13:00:00Z,PT60M
8,116,59,87,2017-11-06T14:00:00Z,PT60M
7,1,1,1,2017-11-06T15:00:00Z,PT60M
7,0,0,0,2017-11-06T16:00:00Z,PT60M
6,0,0,0,2017-11-06T17:00:00Z,PT60M
6,0,0,0,2017-11-06T18:00:00Z,PT60M
6,0,0,0,2017-11-06T19:00:00Z,PT60M
6,0,0,0,2017-11-06T20:00:00Z,PT60M
6,0,0,0,2017-11-06T21:00:00Z,PT60M
6,0,0,0,2017-11-06T22:00:00Z,PT60M
6,0,0,0,2017-11-06T23:00:00Z,PT60M
6,0,0,0,2017-11-07T00:00:00Z,PT60M
6,0,0,0,2017-11-07T01:00:00Z,PT60M
6,0,0,0,2017-11-07T02:00:00Z,PT60M
6,0,0,0,2017-11-07T03:00:00Z,PT60M
6,0,0,0,2017-11-07T04:00:00Z,PT60M
6,0,2,2,2017-11-07T05:00:00Z,PT60M
6,0,32,30,2017-11-07T06:00:00Z,PT60M
6,0,69,66,2017-11-07T07:00:00Z,PT60M
7,0,83,80,2017-11-07T08:00:00Z,PT60M
8,0,54,52,2017-11-07T09:00:00Z,PT60M
8,0,78,75,2017-11-07T10:00:00Z,PT60M
8,0,95,92,2017-11-07T11:00:00Z,PT60M
8,0,79,76,2017-11-07T12:00:00Z,PT60M
8,0,63,61,2017-11-07T13:00:00Z,PT60M
8,0,28,27,2017-11-07T14:00:00Z,PT60M
8,0,0,0,2017-11-07T15:00:00Z,PT60M
8,0,0,0,2017-11-07T16:00:00Z,PT60M
7,0,0,0,2017-11-07T17:00:00Z,PT60M
7,0,0,0,2017-11-07T18:00:00Z,PT60M
7,0,0,0,2017-11-07T19:00:00Z,PT60M
7,0,0,0,2017-11-07T20:00:00Z,PT60M
7,0,0,0,2017-11-07T21:00:00Z,PT60M
7,0,0,0,2017-11-07T22:00:00Z,PT60M
7,0,0,0,2017-11-07T23:00:00Z,PT60M
7,0,0,0,2017-11-08T00:00:00Z,PT60M
7,0,0,0,2017-11-08T01:00:00Z,PT60M
7,0,0,0,2017-11-08T02:00:00Z,PT60M
7,0,0,0,2017-11-08T03:00:00Z,PT60M
6,0,0,0,2017-11-08T04:00:00Z,PT60M
6,0,2,2,2017-11-08T05:00:00Z,PT60M
7,0,32,31,2017-11-08T06:00:00Z,PT60M
7,0,70,68,2017-11-08T07:00:00Z,PT60M
7,0,88,85,2017-11-08T08:00:00Z,PT60M
7,0,97,94,2017-11-08T09:00:00Z,PT60M
7,0,111,107,2017-11-08T10:00:00Z,PT60M
8,0,101,97,2017-11-08T11:00:00Z,PT60M
8,0,94,91,2017-11-08T12:00:00Z,PT60M
8,0,93,90,2017-11-08T13:00:00Z,PT60M
8,0,39,38,2017-11-08T14:00:00Z,PT60M
8,0,0,0,2017-11-08T15:00:00Z,PT60M
8,0,0,0,2017-11-08T16:00:00Z,PT60M
8,0,0,0,2017-11-08T17:00:00Z,PT60M
7,0,0,0,2017-11-08T18:00:00Z,PT60M
7,0,0,0,2017-11-08T19:00:00Z,PT60M
7,0,0,0,2017-11-08T20:00:00Z,PT60M
7,0,0,0,2017-11-08T21:00:00Z,PT60M
7,0,0,0,2017-11-08T22:00:00Z,PT60M
6,0,0,0,2017-11-08T23:00:00Z,PT60M
6,0,0,0,2017-11-09T00:00:00Z,PT60M
6,0,0,0,2017-11-09T01:00:00Z,PT60M
6,0,0,0,2017-11-09T02:00:00Z,PT60M
6,0,0,0,2017-11-09T03:00:00Z,PT60M
6,0,0,0,2017-11-09T04:00:00Z,PT60M
6,0,2,2,2017-11-09T05:00:00Z,PT60M
6,0,36,35,2017-11-09T06:00:00Z,PT60M
6,0,62,60,2017-11-09T07:00:00Z,PT60M
6,0,82,79,2017-11-09T08:00:00Z,PT60M
6,0,65,63,2017-11-09T09:00:00Z,PT60M
6,0,84,81,2017-11-09T10:00:00Z,PT60M
6,0,96,93,2017-11-09T11:00:00Z,PT60M
6,0,86,83,2017-11-09T12:00:00Z,PT60M
6,0,93,90,2017-11-09T13:00:00Z,PT60M
6,0,40,39,2017-11-09T14:00:00Z,PT60M
6,0,0,0,2017-11-09T15:00:00Z,PT60M
6,0,0,0,2017-11-09T16:00:00Z,PT60M
6,0,0,0,2017-11-09T17:00:00Z,PT60M
6,0,0,0,2017-11-09T18:00:00Z,PT60M
6,0,0,0,2017-11-09T19:00:00Z,PT60M
6,0,0,0,2017-11-09T20:00:00Z,PT60M
6,0,0,0,2017-11-09T21:00:00Z,PT60M
6,0,0,0,2017-11-09T22:00:00Z,PT60M
5,0,0,0,2017-11-09T23:00:00Z,PT60M
5,0,0,0,2017-11-10T00:00:00Z,PT60M
5,0,0,0,2017-11-10T01:00:00Z,PT60M
5,0,0,0,2017-11-10T02:00:00Z,PT60M
5,0,0,0,2017-11-10T03:00:00Z,PT60M
5,0,0,0,2017-11-10T04:00:00Z,PT60M
5,0,1,1,2017-11-10T05:00:00Z,PT60M
5,0,22,21,2017-11-10T06:00:00Z,PT60M
5,0,52,50,2017-11-10T07:00:00Z,PT60M
5,0,81,78,2017-11-10T08:00:00Z,PT60M
5,0,72,69,2017-11-10T09:00:00Z,PT60M
6,0,109,105,2017-11-10T10:00:00Z,PT60M
6,0,149,143,2017-11-10T11:00:00Z,PT60M
6,0,114,110,2017-11-10T12:00:00Z,PT60M
6,0,88,84,2017-11-10T13:00:00Z,PT60M
6,5,38,38,2017-11-10T14:00:00Z,PT60M
6,0,0,0,2017-11-10T15:00:00Z,PT60M
6,0,0,0,2017-11-10T16:00:00Z,PT60M
6,0,0,0,2017-11-10T17:00:00Z,PT60M
6,0,0,0,2017-11-10T18:00:00Z,PT60M
6,0,0,0,2017-11-10T19:00:00Z,PT60M
6,0,0,0,2017-11-10T20:00:00Z,PT60M
6,0,0,0,2017-11-10T21:00:00Z,PT60M
6,0,0,0,2017-11-10T22:00:00Z,PT60M
5,0,0,0,2017-11-10T23:00:00Z,PT60M
5,0,0,0,2017-11-11T00:00:00Z,PT60M
5,0,0,0,2017-11-11T01:00:00Z,PT60M
5,0,0,0,2017-11-11T02:00:00Z,PT60M
5,0,0,0,2017-11-11T03:00:00Z,PT60M
5,0,0,0,2017-11-11T04:00:00Z,PT60M
5,5,3,4,2017-11-11T05:00:00Z,PT60M
5,6,30,30,2017-11-11T06:00:00Z,PT60M
6,0,72,70,2017-11-11T07:00:00Z,PT60M
6,0,116,112,2017-11-11T08:00:00Z,PT60M
7,0,143,138,2017-11-11T09:00:00Z,PT60M
7,0,158,152,2017-11-11T10:00:00Z,PT60M
8,0,165,159,2017-11-11T11:00:00Z,PT60M
8,35,155,163,2017-11-11T12:00:00Z,PT60M
8,374,162,276,2017-11-11T13:00:00Z,PT60M
8,176,52,98,2017-11-11T14:00:00Z,PT60M
8,0,0,0,2017-11-11T15:00:00Z,PT60M
7,0,0,0,2017-11-11T16:00:00Z,PT60M
7,0,0,0,2017-11-11T17:00:00Z,PT60M
7,0,0,0,2017-11-11T18:00:00Z,PT60M
7,0,0,0,2017-11-11T19:00:00Z,PT60M
7,0,0,0,2017-11-11T20:00:00Z,PT60M
8,0,0,0,2017-11-11T21:00:00Z,PT60M
8,0,0,0,2017-11-11T22:00:00Z,PT60M
8,0,0,0,2017-11-11T23:00:00Z,PT60M
8,0,0,0,2017-11-12T00:00:00Z,PT60M
8,0,0,0,2017-11-12T01:00:00Z,PT60M
8,0,0,0,2017-11-12T02:00:00Z,PT60M
8,0,0,0,2017-11-12T03:00:00Z,PT60M
8,0,0,0,2017-11-12T04:00:00Z,PT60M
8,0,2,1,2017-11-12T05:00:00Z,PT60M
8,324,78,164,2017-11-12T06:00:00Z,PT60M
8,501,196,353,2017-11-12T07:00:00Z,PT60M
9,433,273,430,2017-11-12T08:00:00Z,PT60M
10,14,232,231,2017-11-12T09:00:00Z,PT60M
11,320,317,442,2017-11-12T10:00:00Z,PT60M
11,267,271,373,2017-11-12T11:00:00Z,PT60M
12,59,192,210,2017-11-12T12:00:00Z,PT60M
12,71,126,147,2017-11-12T13:00:00Z,PT60M
12,34,38,45,2017-11-12T14:00:00Z,PT60M
11,0,0,0,2017-11-12T15:00:00Z,PT60M
11,0,0,0,2017-11-12T16:00:00Z,PT60M
11,0,0,0,2017-11-12T17:00:00Z,PT60M
11,0,0,0,2017-11-12T18:00:00Z,PT60M
11,0,0,0,2017-11-12T19:00:00Z,PT60M
10,0,0,0,2017-11-12T20:00:00Z,PT60M
10,0,0,0,2017-11-12T21:00:00Z,PT60M
10,0,0,0,2017-11-12T22:00:00Z,PT60M
9,0,0,0,2017-11-12T23:00:00Z,PT60M
8,0,0,0,2017-11-13T00:00:00Z,PT60M
8,0,0,0,2017-11-13T01:00:00Z,PT60M
6,0,0,0,2017-11-13T02:00:00Z,PT60M
5,0,0,0,2017-11-13T03:00:00Z,PT60M
4,0,0,0,2017-11-13T04:00:00Z,PT60M
4,7,2,3,2017-11-13T05:00:00Z,PT60M
4,103,60,86,2017-11-13T06:00:00Z,PT60M
5,0,101,97,2017-11-13T07:00:00Z,PT60M
6,60,179,199,2017-11-13T08:00:00Z,PT60M
8,361,310,453,2017-11-13T09:00:00Z,PT60M
8,31,227,233,2017-11-13T10:00:00Z,PT60M
9,242,278,373,2017-11-13T11:00:00Z,PT60M
10,203,210,279,2017-11-13T12:00:00Z,PT60M
10,67,120,139,2017-11-13T13:00:00Z,PT60M
11,87,40,64,2017-11-13T14:00:00Z,PT60M
10,0,0,0,2017-11-13T15:00:00Z,PT60M
10,0,0,0,2017-11-13T16:00:00Z,PT60M
10,0,0,0,2017-11-13T17:00:00Z,PT60M
9,0,0,0,2017-11-13T18:00:00Z,PT60M
9,0,0,0,2017-11-13T19:00:00Z,PT60M
10,0,0,0,2017-11-13T20:00:00Z,PT60M
10,0,0,0,2017-11-13T21:00:00Z,PT60M
10,0,0,0,2017-11-13T22:00:00Z,PT60M
10,0,0,0,2017-11-13T23:00:00Z,PT60M
11,0,0,0,2017-11-14T00:00:00Z,PT60M
11,0,0,0,2017-11-14T01:00:00Z,PT60M
11,0,0,0,2017-11-14T02:00:00Z,PT60M
11,0,0,0,2017-11-14T03:00:00Z,PT60M
11,0,0,0,2017-11-14T04:00:00Z,PT60M
11,0,1,1,2017-11-14T05:00:00Z,PT60M
11,89,53,78,2017-11-14T06:00:00Z,PT60M
11,406,177,308,2017-11-14T07:00:00Z,PT60M
13,352,251,380,2017-11-14T08:00:00Z,PT60M
15,73,245,271,2017-11-14T09:00:00Z,PT60M
15,595,360,588,2017-11-14T10:00:00Z,PT60M
15,560,330,538,2017-11-14T11:00:00Z,PT60M
16,90,195,225,2017-11-14T12:00:00Z,PT60M
16,186,135,195,2017-11-14T13:00:00Z,PT60M
14,126,43,77,2017-11-14T14:00:00Z,PT60M
12,0,0,0,2017-11-14T15:00:00Z,PT60M
12,0,0,0,2017-11-14T16:00:00Z,PT60M
11,0,0,0,2017-11-14T17:00:00Z,PT60M
10,0,0,0,2017-11-14T18:00:00Z,PT60M
10,0,0,0,2017-11-14T19:00:00Z,PT60M
9,0,0,0,2017-11-14T20:00:00Z,PT60M
8,0,0,0,2017-11-14T21:00:00Z,PT60M
7,0,0,0,2017-11-14T22:00:00Z,PT60M
6,0,0,0,2017-11-14T23:00:00Z,PT60M
6,0,0,0,2017-11-15T00:00:00Z,PT60M
6,0,0,0,2017-11-15T01:00:00Z,PT60M
5,0,0,0,2017-11-15T02:00:00Z,PT60M
5,0,0,0,2017-11-15T03:00:00Z,PT60M
4,0,0,0,2017-11-15T04:00:00Z,PT60M
4,1,1,1,2017-11-15T05:00:00Z,PT60M
4,15,39,42,2017-11-15T06:00:00Z,PT60M
4,0,68,65,2017-11-15T07:00:00Z,PT60M
4,0,91,88,2017-11-15T08:00:00Z,PT60M
5,0,116,111,2017-11-15T09:00:00Z,PT60M
5,0,126,122,2017-11-15T10:00:00Z,PT60M
5,0,138,133,2017-11-15T11:00:00Z,PT60M
5,3,138,135,2017-11-15T12:00:00Z,PT60M
5,166,130,183,2017-11-15T13:00:00Z,PT60M
4,202,46,99,2017-11-15T14:00:00Z,PT60M
4,0,0,0,2017-11-15T15:00:00Z,PT60M
3,0,0,0,2017-11-15T16:00:00Z,PT60M
3,0,0,0,2017-11-15T17:00:00Z,PT60M
2,0,0,0,2017-11-15T18:00:00Z,PT60M
2,0,0,0,2017-11-15T19:00:00Z,PT60M
1,0,0,0,2017-11-15T20:00:00Z,PT60M
1,0,0,0,2017-11-15T21:00:00Z,PT60M
0,0,0,0,2017-11-15T22:00:00Z,PT60M
0,0,0,0,2017-11-15T23:00:00Z,PT60M
0,0,0,0,2017-11-16T00:00:00Z,PT60M
-0,0,0,0,2017-11-16T01:00:00Z,PT60M
-0,0,0,0,2017-11-16T02:00:00Z,PT60M
-0,0,0,0,2017-11-16T03:00:00Z,PT60M
-1,0,0,0,2017-11-16T04:00:00Z,PT60M
-0,3,1,1,2017-11-16T05:00:00Z,PT60M
0,368,71,169,2017-11-16T06:00:00Z,PT60M
0,661,199,400,2017-11-16T07:00:00Z,PT60M
2,773,309,569,2017-11-16T08:00:00Z,PT60M
4,831,379,675,2017-11-16T09:00:00Z,PT60M
5,846,400,706,2017-11-16T10:00:00Z,PT60M
5,829,370,662,2017-11-16T11:00:00Z,PT60M
6,769,292,546,2017-11-16T12:00:00Z,PT60M
6,617,175,359,2017-11-16T13:00:00Z,PT60M
5,251,48,114,2017-11-16T14:00:00Z,PT60M
4,0,0,0,2017-11-16T15:00:00Z,PT60M
4,0,0,0,2017-11-16T16:00:00Z,PT60M
4,0,0,0,2017-11-16T17:00:00Z,PT60M
3,0,0,0,2017-11-16T18:00:00Z,PT60M
3,0,0,0,2017-11-16T19:00:00Z,PT60M
2,0,0,0,2017-11-16T20:00:00Z,PT60M
1,0,0,0,2017-11-16T21:00:00Z,PT60M
0,0,0,0,2017-11-16T22:00:00Z,PT60M
0,0,0,0,2017-11-16T23:00:00Z,PT60M
-0,0,0,0,2017-11-17T00:00:00Z,PT60M
-0,0,0,0,2017-11-17T01:00:00Z,PT60M
-1,0,0,0,2017-11-17T02:00:00Z,PT60M
-1,0,0,0,2017-11-17T03:00:00Z,PT60M
-1,0,0,0,2017-11-17T04:00:00Z,PT60M
-1,0,0,0,2017-11-17T05:00:00Z,PT60M
-0,253,62,133,2017-11-17T06:00:00Z,PT60M
0,594,190,376,2017-11-17T07:00:00Z,PT60M
3,716,299,546,2017-11-17T08:00:00Z,PT60M
5,782,369,654,2017-11-17T09:00:00Z,PT60M
6,817,393,693,2017-11-17T10:00:00Z,PT60M
7,801,363,650,2017-11-17T11:00:00Z,PT60M
8,741,285,534,2017-11-17T12:00:00Z,PT60M
8,573,168,342,2017-11-17T13:00:00Z,PT60M
6,35,33,43,2017-11-17T14:00:00Z,PT60M
5,0,0,0,2017-11-17T15:00:00Z,PT60M
4,0,0,0,2017-11-17T16:00:00Z,PT60M
4,0,0,0,2017-11-17T17:00:00Z,PT60M
4,0,0,0,2017-11-17T18:00:00Z,PT60M
4,0,0,0,2017-11-17T19:00:00Z,PT60M
3,0,0,0,2017-11-17T20:00:00Z,PT60M
3,0,0,0,2017-11-17T21:00:00Z,PT60M
3,0,0,0,2017-11-17T22:00:00Z,PT60M
2,0,0,0,2017-11-17T23:00:00Z,PT60M
2,0,0,0,2017-11-18T00:00:00Z,PT60M
2,0,0,0,2017-11-18T01:00:00Z,PT60M
2,0,0,0,2017-11-18T02:00:00Z,PT60M
2,0,0,0,2017-11-18T03:00:00Z,PT60M
1,0,0,0,2017-11-18T04:00:00Z,PT60M
1,0,0,0,2017-11-18T05:00:00Z,PT60M
